64.112,55,12.9823,77.6571,12,36.8864,38.4199,36.0504,-36.9524,-55.5204,-32.0
64.155,55,12.9823,77.6571,15,37.0559,35.7616,35.9777,-36.0783,-55.8575,-31.6252
64.389,55,12.9823,77.6571,12,38.5151,36.4417,38.1471,-35.1023,-55.1491,-32.0
64.583,55,12.9823,77.6571,10,36.5619,38.3685,36.0294,-35.4366,-55.1302,-32.0
64.67,55,12.9823,77.6571,8,35.9226,35.7459,36.4339,-34.9206,-55.5192,-31.9025
64.711,55,12.9823,77.6571,6,34.943,36.027,37.534,-35.6054,-55.4622,-32.0
64.929,55,12.9823,77.6571,3,37.1316,35.5012,33.8626,-35.3915,-55.7179,-31.0012
65.019,55,12.9823,77.6571,2,35.2253,38.2984,36.0073,-35.4262,-56.1927,-30.2215
65.283,55,12.9823,77.6571,0,35.7454,34.8851,35.1792,-36.4051,-56.6474,-30.0
65.423,55,12.9823,77.6571,0,34.5662,35.5891,35.0431,-37.0,-57.0,-30.4342
65.701,55,12.9823,77.6571,2,35.2897,35.8881,33.4947,-36.369,-57.0,-30.0
65.833,55,12.9823,77.6571,0,35.181,37.1757,35.2677,-35.686,-57.0,-30.0
66.036,55,12.9823,77.6571,3,36.2975,33.2507,33.4634,-35.8777,-56.473,-30.0
66.122,55,12.9823,77.6571,5,35.0964,34.923,35.8504,-36.4547,-56.974,-30.0
66.269,55,12.9823,77.6571,7,33.4107,34.3313,33.1524,-36.5035,-57.0,-30.8914
66.377,55,12.9823,77.6571,6,35.0898,32.8299,32.7231,-35.7492,-56.0218,-31.4921
66.56,55,12.9823,77.6571,7,34.6448,34.0251,31.9387,-36.524,-56.7133,-31.6094
66.834,55,12.9823,77.6571,9,32.2932,31.6887,30.4214,-35.9053,-56.7283,-32.0
67.083,55,12.9823,77.6571,6,31.1028,33.8358,30.2152,-36.3579,-56.6625,-31.6686
67.242,55,12.9823,77.6571,4,30.2508,29.65,30.766,-36.4797,-56.5081,-31.3796
67.5,55,12.9823,77.6571,7,30.0247,32.2929,31.5071,-37.0,-56.2503,-31.7393
67.55,55,12.9823,77.6571,10,28.3043,30.7841,31.802,-37.0,-56.982,-31.8068
67.822,55,12.9823,77.6571,7,31.8243,31.1806,28.4744,-36.4184,-57.0,-32.0
67.916,55,12.9823,77.6571,4,30.1251,29.037,32.4269,-37.0,-57.0,-32.0
68.058,55,12.9823,77.6571,2,31.0666,29.5223,33.0373,-36.7361,-57.0,-32.0
68.303,55,12.9823,77.6571,0,32.5449,30.706,31.68,-35.8463,-56.3378,-31.3498
68.476,55,12.9823,77.6571,1,30.3201,32.2076,31.6384,-34.9783,-55.3501,-30.875
68.742,55,12.9823,77.6571,3,31.7391,28.8988,29.7968,-35.7147,-55.6637,-30.417
68.791,55,12.9823,77.6571,6,31.3607,27.9125,30.9546,-35.356,-55.9105,-30.632
69.09,55,12.9823,77.6571,10,29.9571,28.7734,29.9271,-34.9364,-56.1035,-31.2735
69.2,55,12.9823,77.6571,13,31.987,30.7765,28.8815,-34.2291,-56.5673,-30.84
69.428,55,12.9823,77.6571,16,30.8908,30.6235,33.2942,-34.0,-56.2284,-30.8589
69.53,55,12.9823,77.6571,13,30.8043,31.8038,31.4401,-34.0,-56.2485,-30.0
69.827,55,12.9823,77.6571,9,31.719,31.1662,34.447,-34.7557,-56.9241,-30.0
69.829,55,12.9823,77.6571,5,31.5326,32.7471,32.6107,-35.5465,-57.0,-30.6853
70.069,55,12.9823,77.6571,3,32.9436,31.5556,32.7647,-36.4273,-57.0,-30.1754
70.079,55,12.9823,77.6571,1,34.5265,32.9923,33.1536,-37.0,-56.3787,-30.6184
70.112,55,12.9823,77.6571,0,33.3358,32.6342,34.3896,-37.0,-56.4831,-31.2954
70.237,55,12.9823,77.6571,3,30.236,31.3625,33.41,-36.2108,-55.4835,-31.2459
70.408,55,12.9823,77.6571,5,31.6479,30.2182,30.6418,-36.9239,-55.5001,-31.4831
70.571,55,12.9823,77.6571,8,30.6117,29.9312,30.6649,-37.0,-54.7662,-30.9999
70.871,55,12.9823,77.6571,10,30.3559,33.1042,31.033,-36.1532,-54.9327,-30.6489
71.09,55,12.9823,77.6571,13,30.4667,33.1253,30.8846,-35.8286,-54.4232,-30.3295
71.162,55,12.9823,77.6571,16,29.1574,29.4744,30.6992,-35.4312,-54.1854,-30.8331
71.403,55,12.9823,77.6571,20,32.0883,32.0547,29.9884,-35.1697,-54.0,-30.4668
71.566,55,12.9823,77.6571,17,30.6386,32.7515,32.6283,-34.3978,-54.0,-30.0
71.674,55,12.9823,77.6571,14,32.5193,31.9607,33.0779,-34.4608,-54.0,-30.0
71.869,55,12.9823,77.6571,10,33.1224,31.8952,31.7376,-34.0,-54.9008,-30.7248
72.094,55,12.9823,77.6571,9,33.5484,31.4116,30.6837,-34.0,-55.0722,-31.0784
72.29,55,12.9823,77.6571,6,30.8173,31.8592,30.6839,-34.2468,-55.9672,-31.9089
72.357,55,12.9823,77.6571,4,34.2608,33.8895,33.3308,-34.0,-56.6107,-32.0
72.489,55,12.9823,77.6571,2,33.6996,34.7108,35.5518,-34.9299,-56.4031,-31.4366
72.657,55,12.9823,77.6571,1,34.6096,33.5514,36.128,-35.0225,-56.6906,-31.4035
72.691,55,12.9823,77.6571,0,36.6721,36.0942,36.4441,-35.2795,-57.0,-31.3545
72.801,55,12.9823,77.6571,2,35.0624,35.7939,37.9202,-35.107,-56.6098,-31.8639
72.859,55,12.9823,77.6571,0,36.2708,36.0724,36.5246,-34.3988,-57.0,-31.858
72.971,55,12.9823,77.6571,3,37.5919,35.8526,37.7755,-35.0786,-57.0,-31.577
73.198,55,12.9823,77.6571,4,36.7182,37.8176,35.7574,-35.9251,-56.6279,-31.8844
73.295,55,12.9823,77.6571,8,37.3073,37.3709,37.6141,-36.1425,-55.9406,-32.0
73.456,55,12.9823,77.6571,11,38.8942,37.5118,39.2881,-35.9177,-55.5505,-31.4104
73.654,55,12.9823,77.6571,13,37.1799,37.6176,37.5431,-36.5199,-56.3503,-30.661
73.913,55,12.9823,77.6571,16,35.921,37.4639,35.1541,-37.0,-56.3052,-31.294
74.044,55,12.9823,77.6571,14,35.4257,37.3893,33.9851,-36.3359,-55.6765,-31.6842
74.288,55,12.9823,77.6571,16,36.4104,36.2887,34.138,-37.0,-56.5973,-31.4854
74.437,55,12.9823,77.6571,17,36.3444,34.7782,34.2305,-37.0,-56.4325,-31.9906
74.472,55,12.9823,77.6571,19,33.2201,34.4302,33.0888,-36.6535,-56.1113,-31.6315
74.563,55,12.9823,77.6571,20,33.1796,33.863,33.7388,-37.0,-55.9302,-31.187
74.576,55,12.9823,77.6571,22,34.1457,36.5357,34.2412,-37.0,-55.1586,-31.1607
74.642,55,12.9823,77.6571,25,34.4562,34.7011,37.0608,-37.0,-55.0164,-30.6845
74.66,55,12.9823,77.6571,28,37.7548,37.0706,34.5678,-37.0,-54.0961,-31.149
74.92,55,12.9823,77.6571,29,37.7899,36.5832,38.0678,-37.0,-54.0,-30.2296
74.935,55,12.9823,77.6571,31,37.9767,38.95,36.1814,-36.512,-54.554,-30.7845
75.092,55,12.9823,77.6571,35,38.0872,37.1772,39.8038,-37.0,-54.9959,-30.9564
75.221,55,12.9823,77.6571,37,37.6979,38.6687,39.0454,-36.3561,-54.1091,-30.0
75.335,55,12.9823,77.6571,41,38.1063,36.712,36.5143,-37.0,-54.0,-30.0
75.544,55,12.9823,77.6571,45,36.9676,40.3993,36.8174,-37.0,-54.0,-30.0
75.792,55,12.9823,77.6571,46,40.6522,39.9132,39.7312,-37.0,-54.0,-30.0
75.944,55,12.9823,77.6571,49,38.3292,39.2348,41.8553,-36.7758,-54.7874,-30.0
76.146,55,12.9823,77.6571,46,42.1741,39.5467,42.3312,-36.6649,-55.4354,-30.0
76.445,55,12.9823,77.6571,44,42.9514,42.1708,41.8033,-36.2582,-55.5297,-30.9677
76.732,55,12.9823,77.6571,42,43.7563,41.1706,41.4258,-35.5455,-56.4082,-31.7844
76.843,55,12.9823,77.6571,41,42.4259,44.9768,42.5076,-36.1355,-57.0,-31.2799
76.914,55,12.9823,77.6571,40,45.4967,44.5932,45.5393,-36.7091,-56.5086,-30.4633
77.102,55,12.9823,77.6571,38,43.3236,44.4516,43.5326,-35.9792,-56.6449,-30.8982
77.358,55,12.9823,77.6571,36,46.7793,45.0769,46.2736,-35.0376,-55.9355,-31.0097
77.589,55,12.9823,77.6571,32,43.7549,46.9618,44.2603,-34.2335,-55.7868,-30.2681
77.785,55,12.9823,77.6571,31,45.1963,47.123,43.7714,-34.0838,-56.6363,-30.0
77.902,55,12.9823,77.6571,28,45.5329,45.0306,43.494,-34.0,-55.9588,-30.0
77.956,55,12.9823,77.6571,30,44.5405,43.9785,46.4141,-34.7464,-55.7005,-30.3534
78.06,55,12.9823,77.6571,33,46.2049,46.2522,45.1626,-34.3646,-55.0469,-30.0
78.171,55,12.9823,77.6571,37,44.2967,44.2991,44.3071,-34.1703,-55.8195,-30.0
78.414,55,12.9823,77.6571,40,43.3361,41.707,41.3502,-34.0604,-55.2758,-30.0
78.496,55,12.9823,77.6571,42,41.7101,43.0406,41.728,-35.0594,-54.9061,-30.0
78.568,55,12.9823,77.6571,44,39.926,43.0469,42.9305,-35.9932,-54.8747,-30.0
78.786,55,12.9823,77.6571,48,41.2778,42.9783,40.8963,-35.5505,-54.1018,-30.8997
79.026,55,12.9823,77.6571,45,42.512,42.0803,42.6603,-34.7257,-54.0,-31.1698
79.124,55,12.9823,77.6571,43,44.6263,42.9208,41.7102,-35.5225,-54.3636,-31.1747
79.2,55,12.9823,77.6571,39,44.4455,42.2724,44.4282,-36.4989,-55.2169,-32.0
79.346,55,12.9823,77.6571,36,44.2993,45.6838,45.3332,-36.3697,-54.3299,-31.3514
79.6,55,12.9823,77.6571,33,44.1384,42.937,45.6338,-36.7557,-54.9949,-30.9771
79.674,55,12.9823,77.6571,31,47.0561,45.2208,44.4102,-36.8182,-55.6533,-31.4911
79.888,55,12.9823,77.6571,30,45.5224,45.4562,46.0978,-37.0,-55.8525,-30.8518
80.088,55,12.9823,77.6571,27,45.6583,45.3767,46.3956,-36.2865,-56.7705,-31.8308
79.972,55,12.9823,77.6571,25,48.5073,45.8905,47.9231,-35.3721,-55.8119,-30.8711
79.937,55,12.9823,77.6571,27,48.952,48.2326,48.0427,-35.7936,-56.2188,-30.3092
79.719,55,12.9823,77.6571,29,47.4949,46.7556,48.1991,-35.5287,-56.0855,-30.0
79.572,55,12.9823,77.6571,32,45.5875,45.8946,48.8777,-35.1159,-56.2521,-30.3615
79.295,55,12.9823,77.6571,33,45.8104,46.7328,46.4034,-35.3006,-55.997,-30.0
79.019,55,12.9823,77.6571,35,47.2004,47.1432,46.6271,-36.1874,-56.5571,-30.5413
78.729,55,12.9823,77.6571,36,44.3075,46.6575,45.5738,-36.4766,-57.0,-30.0
78.674,55,12.9823,77.6571,38,46.1033,46.6032,44.2959,-35.718,-56.224,-30.0
78.384,55,12.9823,77.6571,40,43.09,44.2983,43.2123,-34.8565,-56.0095,-30.0
78.383,55,12.9823,77.6571,43,45.2553,42.1672,44.6352,-35.1317,-56.5386,-30.4761
78.227,55,12.9823,77.6571,45,43.1099,44.5,42.9382,-35.7425,-56.4466,-30.0
78.038,55,12.9823,77.6571,49,41.5629,44.3476,41.6497,-35.6595,-55.8604,-30.0
77.844,55,12.9823,77.6571,47,44.4299,43.657,43.9577,-35.835,-56.3507,-30.9486
77.7,55,12.9823,77.6571,46,41.2728,41.7378,43.1079,-35.4652,-55.6816,-31.346
77.597,55,12.9823,77.6571,43,39.8202,41.063,40.7181,-34.8383,-55.7766,-31.7307
77.413,55,12.9823,77.6571,40,43.3678,40.771,40.6898,-35.4311,-56.2227,-32.0
77.173,55,12.9823,77.6571,39,40.0895,41.8182,40.1399,-36.3609,-56.9077,-32.0
77.035,55,12.9823,77.6571,35,40.8248,40.1417,40.5646,-37.0,-57.0,-31.6793
76.845,55,12.9823,77.6571,33,38.996,41.1614,37.9842,-37.0,-57.0,-32.0
76.739,55,12.9823,77.6571,30,39.2299,39.0144,41.1697,-36.9797,-56.6137,-31.8783
76.492,55,12.9823,77.6571,34,40.1703,37.6722,38.089,-37.0,-57.0,-32.0
76.277,55,12.9823,77.6571,35,36.8204,37.8531,38.3018,-37.0,-56.6841,-31.8499
76.089,55,12.9823,77.6571,33,36.2917,36.2683,36.3685,-37.0,-55.8429,-32.0
76.046,55,12.9823,77.6571,29,38.2793,36.2502,39.1636,-37.0,-55.7045,-31.1667
75.874,55,12.9823,77.6571,27,36.3614,37.7697,38.1876,-37.0,-54.7988,-32.0
75.694,55,12.9823,77.6571,26,35.2737,35.6055,38.1885,-37.0,-55.2446,-31.1016
75.68,55,12.9823,77.6571,27,37.1369,34.991,34.5643,-36.1861,-55.2342,-31.2744
75.66,55,12.9823,77.6571,28,35.6005,33.8404,34.647,-36.5437,-56.2022,-30.447
75.505,55,12.9823,77.6571,31,35.9121,34.7075,36.7755,-37.0,-56.1646,-30.2863
75.488,55,12.9823,77.6571,34,33.2632,35.9321,33.1535,-37.0,-56.6249,-30.3554
75.261,55,12.9823,77.6571,36,36.0109,33.7818,36.783,-36.6211,-56.1464,-31.3003
75.074,55,12.9823,77.6571,38,37.4212,37.6189,37.8169,-36.5343,-56.4878,-30.9088
74.995,55,12.9823,77.6571,40,36.8388,36.972,36.7372,-36.6039,-56.3376,-30.5148
74.994,55,12.9823,77.6571,42,35.1917,36.8021,34.9802,-35.6621,-56.1631,-30.3022
74.955,55,12.9823,77.6571,45,38.7974,37.2621,36.4902,-36.4565,-55.828,-30.0
74.825,55,12.9823,77.6571,46,36.6547,38.2846,37.144,-36.0674,-56.0332,-30.3542
74.611,55,12.9823,77.6571,45,39.9118,39.2896,38.0538,-36.2335,-55.8951,-30.0
74.49,55,12.9823,77.6571,42,40.4043,40.6439,37.8084,-35.3308,-56.2198,-30.4062
74.259,55,12.9823,77.6571,40,41.1539,39.4566,39.6802,-36.1592,-56.3446,-30.2399
74.114,55,12.9823,77.6571,37,39.0916,41.5037,38.0169,-35.6388,-55.7334,-30.5436
74.028,55,12.9823,77.6571,34,39.6038,40.1855,40.4444,-35.6182,-56.1496,-30.0
73.883,55,12.9823,77.6571,31,40.9108,40.1578,40.021,-35.5581,-57.0,-30.0
73.745,55,12.9823,77.6571,28,38.6975,38.8037,41.5566,-36.4843,-56.5788,-30.0
73.696,55,12.9823,77.6571,25,39.0046,40.0242,39.3138,-35.9744,-56.6085,-30.0
73.544,55,12.9823,77.6571,23,38.963,41.0243,40.6058,-36.1405,-57.0,-30.6566
73.532,55,12.9823,77.6571,21,40.9962,39.0893,38.9419,-36.1314,-57.0,-30.6027
73.263,55,12.9823,77.6571,19,37.532,38.017,39.4174,-35.2327,-57.0,-30.7424
73.011,55,12.9823,77.6571,21,35.8385,39.476,37.0149,-35.2873,-56.5429,-30.8233
72.985,55,12.9823,77.6571,23,35.7137,37.4349,36.5657,-36.2352,-55.6742,-31.2049
72.942,55,12.9823,77.6571,24,39.4289,37.0094,39.5412,-36.6015,-56.2244,-30.8478
72.643,55,12.9823,77.6571,26,37.9623,40.5044,37.5445,-36.3762,-56.1987,-30.0308
72.366,55,12.9823,77.6571,30,38.9319,40.5834,40.7093,-36.9113,-55.5004,-30.2876
72.227,55,12.9823,77.6571,31,39.7077,38.1891,39.0672,-36.1991,-55.7891,-30.0
71.988,55,12.9823,77.6571,34,38.8862,38.5261,39.742,-35.3699,-55.647,-30.5282
71.897,55,12.9823,77.6571,38,41.368,38.9741,40.4983,-35.1419,-54.9077,-31.4561
71.792,55,12.9823,77.6571,39,37.9122,40.4023,37.7325,-34.8443,-55.6228,-32.0
71.777,55,12.9823,77.6571,37,38.3368,39.1675,38.3886,-35.1845,-55.6535,-31.3933
71.483,55,12.9823,77.6571,33,39.742,40.075,40.4831,-34.9503,-56.317,-31.1673
71.231,55,12.9823,77.6571,29,38.2321,37.6432,37.5451,-35.1395,-56.0627,-30.2198
71.136,55,12.9823,77.6571,28,40.9202,41.9005,40.3904,-34.2392,-55.2888,-30.5792
70.853,55,12.9823,77.6571,25,39.9383,38.8132,41.0606,-34.4863,-55.3076,-31.022
70.567,55,12.9823,77.6571,28,39.5334,41.798,40.0701,-34.9138,-54.3497,-31.9351
70.537,55,12.9823,77.6571,30,42.3079,39.6889,39.3119,-34.7455,-55.0008,-31.4059
70.422,55,12.9823,77.6571,33,40.3224,39.781,39.2034,-34.8293,-55.4413,-30.8455
70.346,55,12.9823,77.6571,36,40.528,39.8327,39.8131,-34.0,-55.7618,-31.6457
70.259,55,12.9823,77.6571,38,41.0248,38.5899,37.9892,-34.069,-55.7217,-31.1218
69.965,55,12.9823,77.6571,39,39.1775,37.6925,40.0008,-34.0,-54.797,-30.7607
69.891,55,12.9823,77.6571,42,37.7757,38.741,38.1038,-34.0,-54.7738,-30.7154
69.691,55,12.9823,77.6571,44,38.6847,37.3101,37.7362,-34.7161,-54.2568,-30.3679
69.538,55,12.9823,77.6571,46,40.1091,37.416,40.1194,-35.3308,-54.0,-30.7094
69.42,55,12.9823,77.6571,49,41.7133,40.2929,39.7594,-35.9673,-54.0,-31.5413
69.238,55,12.9823,77.6571,45,39.7501,41.4959,40.7363,-36.2564,-54.6622,-31.2256
68.983,55,12.9823,77.6571,42,39.0275,42.4445,41.8152,-36.1767,-54.7848,-31.1723
68.771,55,12.9823,77.6571,40,41.8506,41.6341,39.6657,-35.3106,-55.047,-30.3022
68.533,55,12.9823,77.6571,39,40.5209,40.2139,43.6212,-36.2977,-55.7587,-30.3453
68.341,55,12.9823,77.6571,36,41.7951,41.5758,41.3962,-35.3017,-55.8084,-31.1848
68.231,55,12.9823,77.6571,33,41.2334,42.2833,42.0797,-34.3659,-55.102,-31.5611
67.967,55,12.9823,77.6571,30,41.8057,43.5271,41.7306,-34.6822,-55.6965,-30.8094
67.845,55,12.9823,77.6571,27,45.5801,42.3848,44.4068,-34.0,-56.6667,-31.0115
67.84,55,12.9823,77.6571,23,44.5716,44.7994,44.4612,-34.0,-57.0,-30.5497
